 0.553111   4.662795   -4.321715
 0.560930   4.628969   -4.329914
 0.568718   4.595214   -4.338214
 0.576474   4.561538   -4.346521
 0.584194   4.527947   -4.354910
 0.591879   4.494450   -4.363450
 0.599525   4.461054   -4.372164
 0.607131   4.427764   -4.381065
 0.614696   4.394587   -4.390165
 0.622218   4.361529   -4.399466
 0.629696   4.328595   -4.408943
 0.637128   4.295792   -4.418549
 0.644513   4.263124   -4.428225
 0.651851   4.230597   -4.437783
 0.659139   4.198217   -4.444271
 0.666378   4.166033   -4.445091
 0.673567   4.134087   -4.443322
 0.680703   4.102382   -4.441888
 0.687788   4.070917   -4.440793
 0.694820   4.039695   -4.439405
 0.701797   4.008724   -4.410275
 0.708721   3.978387   -4.410907
 0.715589   3.947890   -4.440981
 0.722402   3.917630   -4.442907
 0.729158   3.887603   -4.445579
 0.735858   3.857809   -4.449162
 0.742501   3.828241   -4.454104
 0.749085   3.798893   -4.466203
 0.755612   3.769685   -4.502108
 0.762079   3.740394   -4.583159
 0.768488   3.710671   -4.725095
 0.774837   3.680109   -4.932134
 0.781128   3.648326   -5.195041
 0.787361   3.615047   -5.494336
 0.793537   3.580150   -5.806971
 0.799656   3.543654   -6.113780
 0.805718   3.505675   -6.406373
 0.811725   3.466331   -6.686167
 0.817678   3.425711   -6.957881
 0.823576   3.383873   -7.230282
 0.829422   3.340799   -7.517924
 0.835216   3.296370   -7.838356
 0.840960   3.250361   -7.890812
 0.846655   3.206102   -8.262018
 0.852305   3.156630   -9.025423
 0.857912   3.104506   -9.619394
 0.863482   3.049114   -10.304545
 0.869019   2.990053   -11.010583
 0.874530   2.927466   -11.659429
 0.880019   2.861794   -12.309382
 0.885493   2.792518   -13.173485
 0.890955   2.717734   -14.400960
 0.896411   2.635281   -16.035525
 0.901868   2.542742   -18.015129
 0.907331   2.438554   -20.030502
 0.912810   2.323568   -21.841617
 0.918311   2.198746   -23.538464
 0.923843   2.063865   -25.133583
 0.929413   1.919700   -26.424670
 0.935021   1.768503   -27.342767
 0.940647   1.612542   -27.945128
 0.946260   1.454406   -28.299912
 0.951829   1.296082   -28.271380
 0.957353   1.140794   -27.429205
 0.962870   0.993235   -25.801997
 0.968444   0.854626   -23.919345
 0.974082   0.725063   -22.213449
 0.979654   0.605610   -20.917732
 0.984910   0.498573   -20.136969
 0.989601   0.405318   -20.164817
 0.993633   0.322671   -21.071081
 0.997062   0.248102   -22.211913
 1.000000   0.181243   -22.756213
 
