 0.353638   1.385662   -1.584668
 0.358876   1.377159   -1.659038
 0.364275   1.368015   -1.726255
 0.369844   1.358227   -1.786914
 0.375591   1.347795   -1.841602
 0.381525   1.336715   -1.890925
 0.387652   1.324988   -1.935414
 0.393976   1.312616   -1.970432
 0.400499   1.299673   -1.954950
 0.407216   1.286733   -1.862163
 0.414116   1.274317   -1.738702
 0.421185   1.262446   -1.622482
 0.428408   1.251129   -1.513713
 0.435768   1.240370   -1.411799
 0.443251   1.230173   -1.315978
 0.450838   1.220539   -1.225475
 0.458515   1.211468   -1.139581
 0.466266   1.202957   -1.057691
 0.474079   1.195006   -0.979288
 0.481939   1.187609   -0.903932
 0.489835   1.180763   -0.831266
 0.497756   1.174461   -0.761017
 0.505692   1.168696   -0.692967
 0.513631   1.163461   -0.626978
 0.521564   1.158744   -0.564271
 0.529485   1.154515   -0.519612
 0.537385   1.150523   -0.505069
 0.545261   1.146546   -0.505318
 0.553111   1.142577   -0.506127
 0.560930   1.138616   -0.507096
 0.568718   1.134662   -0.508145
 0.576474   1.130717   -0.509260
 0.584194   1.126781   -0.510449
 0.591879   1.122854   -0.511718
 0.599525   1.118936   -0.513068
 0.607131   1.115028   -0.514498
 0.614696   1.111131   -0.516009
 0.622218   1.107243   -0.517601
 0.629696   1.103367   -0.519267
 0.637128   1.099501   -0.521003
 0.644513   1.095647   -0.522807
 0.651851   1.091804   -0.524703
 0.659139   1.087972   -0.526897
 0.666378   1.084150   -0.529560
 0.673567   1.080332   -0.532496
 0.680703   1.076521   -0.535505
 0.687788   1.072717   -0.538571
 0.694820   1.068919   -0.541703
 0.701797   1.065128   -0.543970
 0.708721   1.061357   -0.547136
 0.715589   1.057582   -0.551275
 0.722402   1.053815   -0.554578
 0.729158   1.050057   -0.557923
 0.735858   1.046307   -0.561305
 0.742501   1.042568   -0.564722
 0.749085   1.038838   -0.568281
 0.755612   1.035117   -0.572239
 0.762079   1.031402   -0.576688
 0.768488   1.027691   -0.581334
 0.774837   1.023985   -0.585585
 0.781128   1.020289   -0.588767
 0.787361   1.016612   -0.590379
 0.793537   1.012964   -0.590590
 0.799656   1.009351   -0.591126
 0.805718   1.005763   -0.595716
 0.811725   1.002161   -0.609206
 0.817678   0.998477   -0.636116
 0.823576   0.994622   -0.679791
 0.829422   0.990493   -0.742034
 0.835216   0.985985   -0.823085
 0.840960   0.980997   -0.827643
 0.846655   0.976517   -0.930146
 0.852305   0.970445   -1.146677
 0.857912   0.963610   -1.298573
 0.863482   0.955930   -1.466673
 0.869019   0.947319   -1.653990
 0.874530   0.937657   -1.857631
 0.880019   0.926884   -2.062132
 0.885493   0.915049   -2.269180
 0.890955   0.902070   -2.502643
 0.896411   0.887724   -2.791006
 0.901868   0.871612   -3.142761
 0.907331   0.853405   -3.502086
 0.912810   0.833292   -3.814618
 0.918311   0.811523   -4.097244
 0.923843   0.788087   -4.368944
 0.929413   0.763016   -4.607097
 0.935021   0.736591   -4.780821
 0.940647   0.709311   -4.878789
 0.946260   0.681754   -4.919652
 0.951829   0.654297   -4.902242
 0.957353   0.627374   -4.769417
 0.962870   0.601638   -4.503601
 0.968444   0.577425   -4.170085
 0.974082   0.554885   -3.858512
 0.979654   0.534171   -3.633349
 0.984910   0.515544   -3.521001
 0.989601   0.499149   -3.544907
 0.993633   0.484621   -3.679733
 0.997062   0.471694   -3.808847
 1.000000   0.460370   -3.854294
 
